"Sample","Dilution","Count","CFU_Count","Cq","Quantity","CFU_TaqMan"
"AM_21425_6","N3.1",NA,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N3.2",NA,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N1",NA,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N1.1",NA,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N1.2",NA,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N2",8,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N2.1",20,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N2.2",9,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N3",NA,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N3.1",NA,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N3.2",NA,NA,35.3510044308531,0.050791262,138135.231380753
"AM_21425_6","N1",NA,NA,NA,0,0
"AM_21425_6","N1.1",NA,NA,NA,0,0
"AM_21425_6","N1.2",NA,NA,NA,0,0
"AM_21425_6","N2",8,NA,NA,0,0
"AM_21425_6","N2.1",20,NA,NA,0,0
"AM_21425_6","N2.2",9,NA,NA,0,0
"AM_21425_6","N3",NA,NA,NA,0,0
"AM_21425_6","N3.1",NA,NA,NA,0,0
"AM_21425_6","N3.2",NA,NA,NA,0,0
"AM_21425_7","N1",NA,NA,NA,0,0
"AM_21425_7","N1.1",NA,NA,NA,0,0
"AM_21425_7","N1.2",NA,NA,NA,0,0
"AM_21425_7","N2",21,NA,NA,0,0
"AM_21425_7","N2.1",17,NA,NA,0,0
"AM_21425_7","N2.2",17,NA,NA,0,0
"AM_21425_7","N3",NA,NA,NA,0,0
"AM_21425_7","N3.1",NA,NA,NA,0,0
"AM_21425_7","N3.2",NA,NA,NA,0,0
"AM_21425_7","N1",NA,NA,NA,0,0
"AM_21425_7","N1.1",NA,NA,NA,0,0
"AM_21425_7","N1.2",NA,NA,NA,0,0
"AM_21425_7","N2",21,NA,NA,0,0
"AM_21425_7","N2.1",17,NA,NA,0,0
"AM_21425_7","N2.2",17,NA,NA,0,0
"AM_21425_7","N3",NA,NA,NA,0,0
"AM_21425_7","N3.1",NA,NA,NA,0,0
"AM_21425_7","N3.2",NA,NA,NA,0,0
"AM_21425_7","N1",NA,NA,NA,0,0
"AM_21425_7","N1.1",NA,NA,NA,0,0
"AM_21425_7","N1.2",NA,NA,NA,0,0
"AM_21425_7","N2",21,NA,NA,0,0
"AM_21425_7","N2.1",17,NA,NA,0,0
"AM_21425_7","N2.2",17,NA,NA,0,0
"AM_21425_7","N3",NA,NA,NA,0,0
"AM_21425_7","N3.1",NA,NA,NA,0,0
"AM_21425_7","N3.2",NA,NA,NA,0,0
"AM_21425_8","N1",NA,NA,NA,0,0
"AM_21425_8","N1.1",NA,NA,NA,0,0
"AM_21425_8","N1.2",NA,NA,NA,0,0
"AM_21425_8","N2",NA,NA,NA,0,0
"AM_21425_8","N2.1",NA,NA,NA,0,0
"AM_21425_8","N2.2",NA,NA,NA,0,0
"AM_21425_8","N3",5,NA,NA,0,0
"AM_21425_8","N3.1",4,NA,NA,0,0
"AM_21425_8","N3.2",5,NA,NA,0,0
"AM_21425_8","N1",NA,NA,NA,0,0
"AM_21425_8","N1.1",NA,NA,NA,0,0
"AM_21425_8","N1.2",NA,NA,NA,0,0
"AM_21425_8","N2",NA,NA,NA,0,0
"AM_21425_8","N2.1",NA,NA,NA,0,0
"AM_21425_8","N2.2",NA,NA,NA,0,0
"AM_21425_8","N3",5,NA,NA,0,0
"AM_21425_8","N3.1",4,NA,NA,0,0
"AM_21425_8","N3.2",5,NA,NA,0,0
"AM_21425_8","N1",NA,NA,NA,0,0
"AM_21425_8","N1.1",NA,NA,NA,0,0
"AM_21425_8","N1.2",NA,NA,NA,0,0
"AM_21425_8","N2",NA,NA,NA,0,0
"AM_21425_8","N2.1",NA,NA,NA,0,0
"AM_21425_8","N2.2",NA,NA,NA,0,0
"AM_21425_8","N3",5,NA,NA,0,0
"AM_21425_8","N3.1",4,NA,NA,0,0
"AM_21425_8","N3.2",5,NA,NA,0,0
"AM_21425_9","N1",NA,NA,NA,0,0
"AM_21425_9","N1.1",NA,NA,NA,0,0
"AM_21425_9","N1.2",NA,NA,NA,0,0
"AM_21425_9","N2",28,NA,NA,0,0
"AM_21425_9","N2.1",10,NA,NA,0,0
"AM_21425_9","N2.2",10,NA,NA,0,0
"AM_21425_9","N3",NA,NA,NA,0,0
"AM_21425_9","N3.1",NA,NA,NA,0,0
"AM_21425_9","N3.2",NA,NA,NA,0,0
"AM_21425_9","N1",NA,NA,NA,0,0
"AM_21425_9","N1.1",NA,NA,NA,0,0
"AM_21425_9","N1.2",NA,NA,NA,0,0
"AM_21425_9","N2",28,NA,NA,0,0
"AM_21425_9","N2.1",10,NA,NA,0,0
"AM_21425_9","N2.2",10,NA,NA,0,0
"AM_21425_9","N3",NA,NA,NA,0,0
"AM_21425_9","N3.1",NA,NA,NA,0,0
"AM_21425_9","N3.2",NA,NA,NA,0,0
"AM_21425_9","N1",NA,NA,NA,0,0
"AM_21425_9","N1.1",NA,NA,NA,0,0
"AM_21425_9","N1.2",NA,NA,NA,0,0
"AM_21425_9","N2",28,NA,NA,0,0
"AM_21425_9","N2.1",10,NA,NA,0,0
"AM_21425_9","N2.2",10,NA,NA,0,0
"AM_21425_9","N3",NA,NA,NA,0,0
"AM_21425_9","N3.1",NA,NA,NA,0,0
"AM_21425_9","N3.2",NA,NA,NA,0,0
"AM_10925_1","N2",33,66000,33.8567877963913,0.113702972616015,309234.025943138
"AM_10925_1","N2",33,66000,35.64413126,0.043364205,117936.122384937
"AM_10925_1","N2",33,66000,34.290854788487,0.08997099,244690.976987448
"AM_10925_1","N2.1",33,66000,33.8567877963913,0.113702972616015,309234.025943138
"AM_10925_1","N2.1",33,66000,35.64413126,0.043364205,117936.122384937
"AM_10925_1","N2.1",33,66000,34.290854788487,0.08997099,244690.976987448
"AM_10925_1","N2.2",28,66000,33.8567877963913,0.113702972616015,309234.025943138
"AM_10925_1","N2.2",28,66000,35.64413126,0.043364205,117936.122384937
"AM_10925_1","N2.2",28,66000,34.290854788487,0.08997099,244690.976987448
"AM_10925_2","N2",15,66000,34.6944198196196,0.072373154,196830.753556485
"AM_10925_2","N2",15,66000,34.9962411141935,0.061501176,167262.612552301
"AM_10925_2","N2",15,66000,35.2712075589287,0.053024847,144209.834937238
"AM_10925_2","N2.1",21,66000,34.6944198196196,0.072373154,196830.753556485
"AM_10925_2","N2.1",21,66000,34.9962411141935,0.061501176,167262.612552301
"AM_10925_2","N2.1",21,66000,35.2712075589287,0.053024847,144209.834937238
"AM_10925_2","N2.2",NA,66000,34.6944198196196,0.072373154,196830.753556485
"AM_10925_2","N2.2",NA,66000,34.9962411141935,0.061501176,167262.612552301
"AM_10925_2","N2.2",NA,66000,35.2712075589287,0.053024847,144209.834937238
"AM_10925_3","N2",25,66000,34.9522844008623,0.062976596,171275.261087866
"AM_10925_3","N2",25,66000,35.3878272759386,0.049792528,135419.009205021
"AM_10925_3","N2",25,66000,35.4959968979783,0.046970821,127744.910669456
"AM_10925_3","N2.1",22,66000,34.9522844008623,0.062976596,171275.261087866
"AM_10925_3","N2.1",22,66000,35.3878272759386,0.049792528,135419.009205021
"AM_10925_3","N2.1",22,66000,35.4959968979783,0.046970821,127744.910669456
"AM_10925_3","N2.2",30,66000,34.9522844008623,0.062976596,171275.261087866
"AM_10925_3","N2.2",30,66000,35.3878272759386,0.049792528,135419.009205021
"AM_10925_3","N2.2",30,66000,35.4959968979783,0.046970821,127744.910669456
"AM_10925_4","N2",33,66000,37.9319578919025,0.0126259861471575,34338.4560487548
"AM_10925_4","N2",33,66000,38.3583655076281,0.0100320573491527,27283.8379788671
"AM_10925_4","N2",33,66000,35.1072308892196,0.0579277751120077,157544.158254414
"AM_10925_4","N2.1",36,66000,37.9319578919025,0.0126259861471575,34338.4560487548
"AM_10925_4","N2.1",36,66000,38.3583655076281,0.0100320573491527,27283.8379788671
"AM_10925_4","N2.1",36,66000,35.1072308892196,0.0579277751120077,157544.158254414
"AM_10925_4","N2.2",NA,66000,37.9319578919025,0.0126259861471575,34338.4560487548
"AM_10925_4","N2.2",NA,66000,38.3583655076281,0.0100320573491527,27283.8379788671
"AM_10925_4","N2.2",NA,66000,35.1072308892196,0.0579277751120077,157544.158254414
"AM_10925_5","N2",25,66000,35.3621085790393,0.050487996,137310.449372385
"AM_10925_5","N2",25,66000,34.4635141590579,0.081971214,222934.264016736
"AM_10925_5","N2",25,66000,34.6376610139647,0.07462285,202949.173640167
"AM_10925_5","N2.1",26,66000,35.3621085790393,0.050487996,137310.449372385
"AM_10925_5","N2.1",26,66000,34.4635141590579,0.081971214,222934.264016736
"AM_10925_5","N2.1",26,66000,34.6376610139647,0.07462285,202949.173640167
"AM_10925_5","N2.2",27,66000,35.3621085790393,0.050487996,137310.449372385
"AM_10925_5","N2.2",27,66000,34.4635141590579,0.081971214,222934.264016736
"AM_10925_5","N2.2",27,66000,34.6376610139647,0.07462285,202949.173640167
"Spleen_1","N2",14,70000,29.0117107599791,0.750058337181816,78457.9850608594
"Spleen_1","N2",14,70000,29.1093766413873,0.708689840483818,74130.7364522822
"Spleen_1","N2",14,70000,29.6088148099188,0.530224199265895,55462.782349989
"Spleen_1","N2",33,70000,29.0117107599791,0.750058337181816,78457.9850608594
"Spleen_1","N2",33,70000,29.1093766413873,0.708689840483818,74130.7364522822
"Spleen_1","N2",33,70000,29.6088148099188,0.530224199265895,55462.782349989
"Spleen_1","N2",34,70000,29.0117107599791,0.750058337181816,78457.9850608594
"Spleen_1","N2",34,70000,29.1093766413873,0.708689840483818,74130.7364522822
"Spleen_1","N2",34,70000,29.6088148099188,0.530224199265895,55462.782349989
"Spleen_1","N3",5,70000,29.0117107599791,0.750058337181816,78457.9850608594
"Spleen_1","N3",5,70000,29.1093766413873,0.708689840483818,74130.7364522822
"Spleen_1","N3",5,70000,29.6088148099188,0.530224199265895,55462.782349989
"Spleen_1","N3",2,70000,29.0117107599791,0.750058337181816,78457.9850608594
"Spleen_1","N3",2,70000,29.1093766413873,0.708689840483818,74130.7364522822
"Spleen_1","N3",2,70000,29.6088148099188,0.530224199265895,55462.782349989
"Spleen_1","N3",5,70000,29.0117107599791,0.750058337181816,78457.9850608594
"Spleen_1","N3",5,70000,29.1093766413873,0.708689840483818,74130.7364522822
"Spleen_1","N3",5,70000,29.6088148099188,0.530224199265895,55462.782349989
"Spleen_2","N2",10,70000,29.199522361657,0.672534446,70348.7914225941
"Spleen_2","N2",10,70000,29.7608711511713,0.485399425532049,50773.998486616
"Spleen_2","N2",10,70000,30.4335190419777,0.328402006439943,34351.6743138016
"Spleen_2","N2",4,70000,29.199522361657,0.672534446,70348.7914225941
"Spleen_2","N2",4,70000,29.7608711511713,0.485399425532049,50773.998486616
"Spleen_2","N2",4,70000,30.4335190419777,0.328402006439943,34351.6743138016
"Spleen_2","N2",6,70000,29.199522361657,0.672534446,70348.7914225941
"Spleen_2","N2",6,70000,29.7608711511713,0.485399425532049,50773.998486616
"Spleen_2","N2",6,70000,30.4335190419777,0.328402006439943,34351.6743138016
"Spleen_2","N3",2,70000,29.199522361657,0.672534446,70348.7914225941
"Spleen_2","N3",2,70000,29.7608711511713,0.485399425532049,50773.998486616
"Spleen_2","N3",2,70000,30.4335190419777,0.328402006439943,34351.6743138016
"Spleen_3","N2",29,70000,28.3564708845925,1.09748062146587,114799.228186806
"Spleen_3","N2",29,70000,27.9317415418135,1.40457915596995,146922.505854597
"Spleen_3","N2",29,70000,28.3024386578127,1.13247321164353,118459.540966896
"Spleen_3","N2",27,70000,28.3564708845925,1.09748062146587,114799.228186806
"Spleen_3","N2",27,70000,27.9317415418135,1.40457915596995,146922.505854597
"Spleen_3","N2",27,70000,28.3024386578127,1.13247321164353,118459.540966896
"Spleen_3","N3",5,70000,28.3564708845925,1.09748062146587,114799.228186806
"Spleen_3","N3",5,70000,27.9317415418135,1.40457915596995,146922.505854597
"Spleen_3","N3",5,70000,28.3024386578127,1.13247321164353,118459.540966896
"Spleen_3","N3",2,70000,28.3564708845925,1.09748062146587,114799.228186806
"Spleen_3","N3",2,70000,27.9317415418135,1.40457915596995,146922.505854597
"Spleen_3","N3",2,70000,28.3024386578127,1.13247321164353,118459.540966896
"Spleen_4","N2",12,70000,28.7459626673886,0.875260079224491,91554.4015925199
"Spleen_4","N2",12,70000,29.1211024556962,0.703879077259247,73627.5185417622
"Spleen_4","N2",12,70000,28.9351089144434,0.784187492325546,82027.9803687809
"Spleen_4","N2",17,70000,28.7459626673886,0.875260079224491,91554.4015925199
"Spleen_4","N2",17,70000,29.1211024556962,0.703879077259247,73627.5185417622
"Spleen_4","N2",17,70000,28.9351089144434,0.784187492325546,82027.9803687809
"Spleen_4","N2",20,70000,28.7459626673886,0.875260079224491,91554.4015925199
"Spleen_4","N2",20,70000,29.1211024556962,0.703879077259247,73627.5185417622
"Spleen_4","N2",20,70000,28.9351089144434,0.784187492325546,82027.9803687809
"Spleen_4","N3",4,70000,28.7459626673886,0.875260079224491,91554.4015925199
"Spleen_4","N3",4,70000,29.1211024556962,0.703879077259247,73627.5185417622
"Spleen_4","N3",4,70000,28.9351089144434,0.784187492325546,82027.9803687809
"Spleen_4","N3",2,70000,28.7459626673886,0.875260079224491,91554.4015925199
"Spleen_4","N3",2,70000,29.1211024556962,0.703879077259247,73627.5185417622
"Spleen_4","N3",2,70000,28.9351089144434,0.784187492325546,82027.9803687809
"Spleen_5","N2",4,70000,32.481134459792,0.099963152,10456.3966527197
"Spleen_5","N2",4,70000,32.9984928834234,0.074015455,7742.20240585774
"Spleen_5","N2",4,70000,32.4165919715764,0.103782113983392,10855.8696635348
"Spleen_5","N2",7,70000,32.481134459792,0.099963152,10456.3966527197
"Spleen_5","N2",7,70000,32.9984928834234,0.074015455,7742.20240585774
"Spleen_5","N2",7,70000,32.4165919715764,0.103782113983392,10855.8696635348
"Spleen_5","N2",3,70000,32.481134459792,0.099963152,10456.3966527197
"Spleen_5","N2",3,70000,32.9984928834234,0.074015455,7742.20240585774
"Spleen_5","N2",3,70000,32.4165919715764,0.103782113983392,10855.8696635348
"Spleen_5","N3",2,70000,32.481134459792,0.099963152,10456.3966527197
"Spleen_5","N3",2,70000,32.9984928834234,0.074015455,7742.20240585774
"Spleen_5","N3",2,70000,32.4165919715764,0.103782113983392,10855.8696635348
"Spleen_6","N2",13,70000,28.3009188176966,1.13347346626005,118564.170110884
"Spleen_6","N2",13,70000,28.3533372199479,1.09948019653197,115008.388758575
"Spleen_6","N2",13,70000,28.2863182627353,1.14312767562399,119574.024646861
"Spleen_6","N2",18,70000,28.3009188176966,1.13347346626005,118564.170110884
"Spleen_6","N2",18,70000,28.3533372199479,1.09948019653197,115008.388758575
"Spleen_6","N2",18,70000,28.2863182627353,1.14312767562399,119574.024646861
"Spleen_6","N2",25,70000,28.3009188176966,1.13347346626005,118564.170110884
"Spleen_6","N2",25,70000,28.3533372199479,1.09948019653197,115008.388758575
"Spleen_6","N2",25,70000,28.2863182627353,1.14312767562399,119574.024646861
"Spleen_6","N3",4,70000,28.3009188176966,1.13347346626005,118564.170110884
"Spleen_6","N3",4,70000,28.3533372199479,1.09948019653197,115008.388758575
"Spleen_6","N3",4,70000,28.2863182627353,1.14312767562399,119574.024646861
"Spleen_6","N3",3,70000,28.3009188176966,1.13347346626005,118564.170110884
"Spleen_6","N3",3,70000,28.3533372199479,1.09948019653197,115008.388758575
"Spleen_6","N3",3,70000,28.2863182627353,1.14312767562399,119574.024646861
"Spleen_7","N2",21,70000,28.732562483651,0.882099703531752,92269.8434656645
"Spleen_7","N2",21,70000,28.5444951445695,0.983926601,102921.192573222
"Spleen_7","N2",21,70000,28.632854910999,0.934698580822464,97771.8180776636
"Spleen_7","N2",17,70000,28.732562483651,0.882099703531752,92269.8434656645
"Spleen_7","N2",17,70000,28.5444951445695,0.983926601,102921.192573222
"Spleen_7","N2",17,70000,28.632854910999,0.934698580822464,97771.8180776636
"Spleen_7","N2",17,70000,28.732562483651,0.882099703531752,92269.8434656645
"Spleen_7","N2",17,70000,28.5444951445695,0.983926601,102921.192573222
"Spleen_7","N2",17,70000,28.632854910999,0.934698580822464,97771.8180776636
"Spleen_7","N3",3,70000,28.732562483651,0.882099703531752,92269.8434656645
"Spleen_7","N3",3,70000,28.5444951445695,0.983926601,102921.192573222
"Spleen_7","N3",3,70000,28.632854910999,0.934698580822464,97771.8180776636
"Spleen_7","N3",3,70000,28.732562483651,0.882099703531752,92269.8434656645
"Spleen_7","N3",3,70000,28.5444951445695,0.983926601,102921.192573222
"Spleen_7","N3",3,70000,28.632854910999,0.934698580822464,97771.8180776636
"Spleen_8","N2",5,70000,31.8499863138681,0.144232779846753,15087.1108626311
"Spleen_8","N2",5,70000,31.5738709203041,0.169325154790057,17711.8362751106
"Spleen_8","N2",5,70000,31.6410125870795,0.162848287748056,17034.3397226
"Spleen_8","N2",4,70000,31.8499863138681,0.144232779846753,15087.1108626311
"Spleen_8","N2",4,70000,31.5738709203041,0.169325154790057,17711.8362751106
"Spleen_8","N2",4,70000,31.6410125870795,0.162848287748056,17034.3397226
"Spleen_9","N2",11,70000,29.5848004102279,0.537672495443233,56241.89282879
"Spleen_9","N2",11,70000,28.8561633844679,0.820986539346605,85877.2530697285
"Spleen_9","N2",11,70000,29.4658601023886,0.576134259142967,60265.0898685112
"Spleen_9","N2",8,70000,29.5848004102279,0.537672495443233,56241.89282879
"Spleen_9","N2",8,70000,28.8561633844679,0.820986539346605,85877.2530697285
"Spleen_9","N2",8,70000,29.4658601023886,0.576134259142967,60265.0898685112
"Spleen_9","N2",15,70000,29.5848004102279,0.537672495443233,56241.89282879
"Spleen_9","N2",15,70000,28.8561633844679,0.820986539346605,85877.2530697285
"Spleen_9","N2",15,70000,29.4658601023886,0.576134259142967,60265.0898685112
"Spleen_9","N3",3,70000,29.5848004102279,0.537672495443233,56241.89282879
"Spleen_9","N3",3,70000,28.8561633844679,0.820986539346605,85877.2530697285
"Spleen_9","N3",3,70000,29.4658601023886,0.576134259142967,60265.0898685112
"Spleen_10","N2",14,70000,29.9649290184653,0.431141861618013,45098.5210897503
"Spleen_10","N2",14,70000,30.3475365173804,0.345220993343271,36110.9825672878
"Spleen_10","N2",14,70000,30.6676379370205,0.286644119495802,29983.6945079291
"Spleen_10","N2",9,70000,29.9649290184653,0.431141861618013,45098.5210897503
"Spleen_10","N2",9,70000,30.3475365173804,0.345220993343271,36110.9825672878
"Spleen_10","N2",9,70000,30.6676379370205,0.286644119495802,29983.6945079291
"Spleen_10","N2",14,70000,29.9649290184653,0.431141861618013,45098.5210897503
"Spleen_10","N2",14,70000,30.3475365173804,0.345220993343271,36110.9825672878
"Spleen_10","N2",14,70000,30.6676379370205,0.286644119495802,29983.6945079291
"PBS_1","N1",100,20000,32.0201058652814,0.525742494104895,109987.969478011
"PBS_1","N1.1",120,20000,32.0201058652814,0.525742494104895,109987.969478011
"PBS_1","N2",12,20000,32.0201058652814,0.525742494104895,109987.969478011
"PBS_1","N2.2",11,20000,32.0201058652814,0.525742494104895,109987.969478011
"PBS_2","N1",109,20000,30.3917029037369,1.40628872843803,294202.662853144
"PBS_2","N1.1",120,20000,30.3917029037369,1.40628872843803,294202.662853144
"PBS_2","N2",18,20000,30.3917029037369,1.40628872843803,294202.662853144
"PBS_2","N2.2",12,20000,30.3917029037369,1.40628872843803,294202.662853144
"PBS_3","N1",70,20000,31.9414544007595,0.551330013,115341.006903766
"PBS_3","N1.1",80,20000,31.9414544007595,0.551330013,115341.006903766
"PBS_3","N2",10,20000,31.9414544007595,0.551330013,115341.006903766
"PBS_3","N2.2",3,20000,31.9414544007595,0.551330013,115341.006903766
"PBS_4","N1",140,20000,31.17430943,0.876424416063112,183352.388297722
"PBS_4","N1.1",150,20000,31.17430943,0.876424416063112,183352.388297722
"PBS_4","N2",16,20000,31.17430943,0.876424416063112,183352.388297722
"PBS_4","N2.2",25,20000,31.17430943,0.876424416063112,183352.388297722
"PBS_5","N1",80,20000,30.9537723084295,1.00134690048439,209486.799264517
"PBS_5","N1.1",80,20000,30.9537723084295,1.00134690048439,209486.799264517
"PBS_5","N2",14,20000,30.9537723084295,1.00134690048439,209486.799264517
"PBS_5","N2.2",2,20000,30.9537723084295,1.00134690048439,209486.799264517
"PBS_6","N1",70,20000,32.5164853933894,0.389511701192249,81487.8035967048
"PBS_6","N1.1",70,20000,32.5164853933894,0.389511701192249,81487.8035967048
"PBS_6","N2",6,20000,32.5164853933894,0.389511701192249,81487.8035967048
"PBS_6","N2.2",6,20000,32.5164853933894,0.389511701192249,81487.8035967048
"PBS_7","N1",75,20000,33.1356289861652,0.267950151308955,56056.5170102417
"PBS_7","N1.1",80,20000,33.1356289861652,0.267950151308955,56056.5170102417
"PBS_7","N2",9,20000,33.1356289861652,0.267950151308955,56056.5170102417
"PBS_7","N2.2",5,20000,33.1356289861652,0.267950151308955,56056.5170102417
"PBS_1","N1",100,20000,31.8481251278792,0.583313089313533,122032.02705304
"PBS_1","N1.1",120,20000,31.8481251278792,0.583313089313533,122032.02705304
"PBS_1","N2",12,20000,31.8481251278792,0.583313089313533,122032.02705304
"PBS_1","N2.2",11,20000,31.8481251278792,0.583313089313533,122032.02705304
"PBS_2","N1",109,20000,30.7261364729606,1.14899300884759,240375.106453471
"PBS_2","N1.1",120,20000,30.7261364729606,1.14899300884759,240375.106453471
"PBS_2","N2",18,20000,30.7261364729606,1.14899300884759,240375.106453471
"PBS_2","N2.2",12,20000,30.7261364729606,1.14899300884759,240375.106453471
"PBS_3","N1",70,20000,32.1953532992477,0.472919522,98937.1384937238
"PBS_3","N1.1",80,20000,32.1953532992477,0.472919522,98937.1384937238
"PBS_3","N2",10,20000,32.1953532992477,0.472919522,98937.1384937238
"PBS_3","N2.2",3,20000,32.1953532992477,0.472919522,98937.1384937238
"PBS_4","N1",140,20000,31.2198629611805,0.852630738073878,178374.631396209
"PBS_4","N1.1",150,20000,31.2198629611805,0.852630738073878,178374.631396209
"PBS_4","N2",16,20000,31.2198629611805,0.852630738073878,178374.631396209
"PBS_4","N2.2",25,20000,31.2198629611805,0.852630738073878,178374.631396209
"PBS_5","N1",80,20000,31.3540225038863,0.786243055984965,164485.994975934
"PBS_5","N1.1",80,20000,31.3540225038863,0.786243055984965,164485.994975934
"PBS_5","N2",14,20000,31.3540225038863,0.786243055984965,164485.994975934
"PBS_5","N2.2",2,20000,31.3540225038863,0.786243055984965,164485.994975934
"PBS_6","N1",70,20000,32.3667484520217,0.426395155369078,89204.0073993887
"PBS_6","N1.1",70,20000,32.3667484520217,0.426395155369078,89204.0073993887
"PBS_6","N2",6,20000,32.3667484520217,0.426395155369078,89204.0073993887
"PBS_6","N2.2",6,20000,32.3667484520217,0.426395155369078,89204.0073993887
"PBS_7","N1",75,20000,32.6147860310643,0.367050575728855,76788.8233742375
"PBS_7","N1.1",80,20000,32.6147860310643,0.367050575728855,76788.8233742375
"PBS_7","N2",9,20000,32.6147860310643,0.367050575728855,76788.8233742375
"PBS_7","N2.2",5,20000,32.6147860310643,0.367050575728855,76788.8233742375
"PBS_1","N1",100,20000,31.721909190137,0.629537262308192,131702.356131421
"PBS_1","N1.1",120,20000,31.721909190137,0.629537262308192,131702.356131421
"PBS_1","N2",12,20000,31.721909190137,0.629537262308192,131702.356131421
"PBS_1","N2.2",11,20000,31.721909190137,0.629537262308192,131702.356131421
"PBS_2","N1",109,20000,30.762851178532,1.12378506563507,235101.478166332
"PBS_2","N1.1",120,20000,30.762851178532,1.12378506563507,235101.478166332
"PBS_2","N2",18,20000,30.762851178532,1.12378506563507,235101.478166332
"PBS_2","N2.2",12,20000,30.762851178532,1.12378506563507,235101.478166332
"PBS_3","N1",70,20000,31.5800471144478,0.685877866568823,143489.09342444
"PBS_3","N1.1",80,20000,31.5800471144478,0.685877866568823,143489.09342444
"PBS_3","N2",10,20000,31.5800471144478,0.685877866568823,143489.09342444
"PBS_3","N2.2",3,20000,31.5800471144478,0.685877866568823,143489.09342444
"PBS_4","N1",140,20000,31.3111740062992,0.806864284,168800.059414226
"PBS_4","N1.1",150,20000,31.3111740062992,0.806864284,168800.059414226
"PBS_4","N2",16,20000,31.3111740062992,0.806864284,168800.059414226
"PBS_4","N2.2",25,20000,31.3111740062992,0.806864284,168800.059414226
"PBS_5","N1",80,20000,31.6319380955769,0.664707110768675,139060.065014367
"PBS_5","N1.1",80,20000,31.6319380955769,0.664707110768675,139060.065014367
"PBS_5","N2",14,20000,31.6319380955769,0.664707110768675,139060.065014367
"PBS_5","N2.2",2,20000,31.6319380955769,0.664707110768675,139060.065014367
"PBS_6","N1",70,20000,32.5920736082439,0.372122360868105,77849.8662903985
"PBS_6","N1.1",70,20000,32.5920736082439,0.372122360868105,77849.8662903985
"PBS_6","N2",6,20000,32.5920736082439,0.372122360868105,77849.8662903985
"PBS_6","N2.2",6,20000,32.5920736082439,0.372122360868105,77849.8662903985
"PBS_7","N1",75,20000,32.6835182672115,0.352119610687645,73665.1905204278
"PBS_7","N1.1",80,20000,32.6835182672115,0.352119610687645,73665.1905204278
"PBS_7","N2",9,20000,32.6835182672115,0.352119610687645,73665.1905204278
"PBS_7","N2.2",5,20000,32.6835182672115,0.352119610687645,73665.1905204278
"IgG1_1","N1",160,20000,30.154826700625,1.62267686658076,339472.147820242
"IgG1_1","N1.1",160,20000,30.154826700625,1.62267686658076,339472.147820242
"IgG1_1","N2",19,20000,30.154826700625,1.62267686658076,339472.147820242
"IgG1_1","N2.2",12,20000,30.154826700625,1.62267686658076,339472.147820242
"IgG1_2","N1",91,20000,32.4010835940346,0.417640437126094,87372.4763862121
"IgG1_2","N1.1",110,20000,32.4010835940346,0.417640437126094,87372.4763862121
"IgG1_2","N2",6,20000,32.4010835940346,0.417640437126094,87372.4763862121
"IgG1_2","N2.2",13,20000,32.4010835940346,0.417640437126094,87372.4763862121
"IgG1_3","N1",180,20000,30.4963951208361,1.3200874827919,276168.929454372
"IgG1_3","N1.1",165,20000,30.4963951208361,1.3200874827919,276168.929454372
"IgG1_3","N2",17,20000,30.4963951208361,1.3200874827919,276168.929454372
"IgG1_3","N2.2",24,20000,30.4963951208361,1.3200874827919,276168.929454372
"IgG1_4","N1",130,20000,30.64280418,1.20832626072088,252787.920652903
"IgG1_4","N1.1",133,20000,30.64280418,1.20832626072088,252787.920652903
"IgG1_4","N2",17,20000,30.64280418,1.20832626072088,252787.920652903
"IgG1_4","N2.2",15,20000,30.64280418,1.20832626072088,252787.920652903
"IgG1_5","N1",140,20000,30.4737250005528,1.3382938143422,279977.785427239
"IgG1_5","N1.1",133,20000,30.4737250005528,1.3382938143422,279977.785427239
"IgG1_5","N2",18,20000,30.4737250005528,1.3382938143422,279977.785427239
"IgG1_5","N2.2",11,20000,30.4737250005528,1.3382938143422,279977.785427239
"IgG1_6","N1",150,20000,30.5335023152449,1.29081972149867,270045.966840726
"IgG1_6","N1.1",160,20000,30.5335023152449,1.29081972149867,270045.966840726
"IgG1_6","N2",16,20000,30.5335023152449,1.29081972149867,270045.966840726
"IgG1_6","N2.2",14,20000,30.5335023152449,1.29081972149867,270045.966840726
"IgG1_7","N1",NA,20000,30.9936335602279,0.977517987932398,204501.671115564
"IgG1_7","N1.1",NA,20000,30.9936335602279,0.977517987932398,204501.671115564
"IgG1_7","N2",15,20000,30.9936335602279,0.977517987932398,204501.671115564
"IgG1_7","N2.2",11,20000,30.9936335602279,0.977517987932398,204501.671115564
"IgG1_8","N1",90,20000,31.3727864387235,0.777379472826352,162631.688875806
